          X           Y               RA              DEC         m_B       err_B         m_V       err_V         m_R       err_R 
   2209.930    3244.740      308.8545240       60.1234874      26.177       0.115      25.841       0.049      25.927       0.105 
   2468.560    1854.760      308.8700743       60.1369787      26.441       0.131      25.938       0.046      25.834       0.092 
   1442.760    1593.430      308.8505943       60.1434117      26.736       0.166      26.133       0.067      26.445       0.164 
   1450.910    1581.020      308.8508550       60.1435110      26.075       0.087      25.828       0.043      26.206       0.147 
    955.550    1248.190      308.8429550       60.1487618      26.095       0.085      25.695       0.045      25.314       0.094 
   1069.270    1938.660      308.8402828       60.1411812      26.648       0.104      26.058       0.051      25.655       0.100 
   4257.750    4171.420      308.8904179       60.1064376      26.066       0.065      25.853       0.042      25.466       0.067 
    960.670    1733.260      308.8395181       60.1437072      27.508       0.221      26.323       0.079      25.480       0.099 
   4297.120    3827.680      308.8937518       60.1098624      26.064       0.076      25.790       0.041      25.463       0.071 
   4418.630    4543.760      308.8910459       60.1019887      26.219       0.089      25.674       0.041      25.576       0.094 
   3699.810    4129.350      308.8791041       60.1088999      26.224       0.096      25.829       0.039      25.667       0.073 
   1196.510    2262.940      308.8405678       60.1373535      26.882       0.127      26.506       0.065      26.121       0.127 
   1077.860    1476.770      308.8438362       60.1459455      26.274       0.096      25.850       0.053      25.685       0.118 
   4462.140    3129.350      308.9022984       60.1165109      26.538       0.131      25.833       0.043      25.709       0.081 
   1826.850    2483.290      308.8521012       60.1327812      27.548       0.271      26.648       0.085      26.258       0.139 
   2721.940    1586.880      308.8773164       60.1388399      27.174       0.189      26.005       0.047      25.739       0.088 
   3462.940    2832.220      308.8836530       60.1232237      26.014       0.096      25.897       0.050      25.943       0.114 
   3637.980    1845.220      308.8945226       60.1328327      26.521       0.134      26.103       0.059      25.799       0.106 
   2572.560    3981.260      308.8567015       60.1145265      26.293       0.103      25.986       0.051      25.687       0.082 
   2159.260    1739.840      308.8644656       60.1392937      26.120       0.078      25.848       0.049      25.803       0.091 
   1019.650    1428.460      308.8429750       60.1466580      25.822       0.067      25.759       0.051      25.630       0.110 
   2068.840    4417.000      308.8430244       60.1118288      26.462       0.119      25.809       0.048      25.425       0.095 
   2169.900     813.160      308.8714648       60.1488746      26.199       0.099      25.894       0.042      25.757       0.085 
   1979.060    3904.730      308.8448929       60.1174725      27.100       0.206      26.277       0.070      26.203       0.122 
   3976.010    4255.170      308.8839375       60.1065913      26.066       0.087      25.896       0.037      25.777       0.088 
   2593.210     834.210      308.8801392       60.1471199      26.258       0.092      25.919       0.041      25.563       0.071 
   1452.450    1693.110      308.8500680       60.1423418      27.700       0.259      26.290       0.060      25.650       0.090 
   1006.350    4247.410      308.8221202       60.1174382      26.626       0.105      25.775       0.060      25.110       0.080 
   2689.170    3618.830      308.8617787       60.1178661      27.650       0.239      26.591       0.084      26.189       0.138 
   4230.760    4133.800      308.8901308       60.1069261      26.513       0.103      25.840       0.036      25.489       0.066 
   4766.920    3532.610      308.9056961       60.1112182      26.120       0.076      25.837       0.042      25.818       0.088 
   3120.890    2061.240      308.8821634       60.1324681      26.576       0.118      25.979       0.053      25.883       0.089 
   2283.190    1648.160      308.8677201       60.1397958      26.346       0.096      26.113       0.069      25.809       0.104 
   2092.050    3211.720      308.8523083       60.1242576      27.458       0.184      26.440       0.074      25.933       0.107 
   2351.800    1198.900      308.8724365       60.1442105      26.516       0.111      26.026       0.046      25.553       0.089 
   4617.090    2441.540      308.9105616       60.1230863      27.274       0.191      25.982       0.051      25.162       0.059 
   1817.630    2091.830      308.8547693       60.1368786      27.510       0.212      26.497       0.073      25.918       0.108 
   2338.650    4682.910      308.8467051       60.1080903      26.480       0.110      25.833       0.049      25.420       0.082 
   1139.220    2464.430      308.8379017       60.1354691      27.312       0.208      26.078       0.046      25.486       0.072 
   1012.640    1287.300      308.8438601       60.1481489      25.858       0.070      25.709       0.051      25.666       0.127 
   1378.720    1405.360      308.8506331       60.1455964      26.427       0.099      25.944       0.058      25.472       0.098 
   1564.970    1273.510      308.8554814       60.1462899      26.280       0.084      26.007       0.061      25.563       0.110 
   1056.560    1258.910      308.8449837       60.1482845      27.003       0.175      26.351       0.081      25.475       0.106 
   4567.040    1811.100      308.9141358       60.1298111      26.997       0.175      26.450       0.065      25.681       0.086 
   4749.560    4162.010      308.9007295       60.1047490      27.219       0.189      25.863       0.044      25.156       0.068 
   4208.110    3426.730      308.8948304       60.1143472      27.594       0.236      26.045       0.046      25.147       0.060 
   3314.740    3015.080      308.8792274       60.1218636      25.769       0.085      25.931       0.051      26.029       0.116 
   1008.500    1334.260      308.8434307       60.1476764      26.896       0.121      26.176       0.078      25.283       0.082 
   3489.350    2003.780      308.8902641       60.1317267      27.752       0.271      26.516       0.068      25.766       0.096 
   4758.820    3400.760      308.9064923       60.1126161      26.031       0.089      25.909       0.047      25.802       0.086 
   4144.120    3309.630      308.8943540       60.1157950      26.446       0.118      25.833       0.051      25.513       0.069 
   4110.010    2447.200      308.8999541       60.1248701      26.198       0.091      25.963       0.044      26.012       0.117 
   1747.500    1307.110      308.8590427       60.1452792      26.033       0.072      25.850       0.043      25.620       0.091 
