         T         c12         c13         c14 
  15614.19  -0.0602693  -0.2077920  -0.3092510 
  15621.38  -0.0606331  -0.2082651  -0.3097954 
  15628.58  -0.0609967  -0.2087380  -0.3103394 
  15635.77  -0.0613600  -0.2092106  -0.3108832 
  15642.98  -0.0617231  -0.2096829  -0.3114266 
  15650.18  -0.0620861  -0.2101549  -0.3119697 
  15657.39  -0.0624488  -0.2106266  -0.3125125 
  15664.61  -0.0628112  -0.2110981  -0.3130550 
  15671.82  -0.0631735  -0.2115693  -0.3135972 
  15679.04  -0.0635356  -0.2120403  -0.3141391 
  15686.27  -0.0638974  -0.2125109  -0.3146806 
  15693.49  -0.0642591  -0.2129813  -0.3152219 
  15700.72  -0.0646205  -0.2134514  -0.3157628 
  15707.95  -0.0649817  -0.2139212  -0.3163034 
  15715.19  -0.0653427  -0.2143908  -0.3168437 
  15722.43  -0.0657035  -0.2148601  -0.3173837 
  15729.67  -0.0660641  -0.2153291  -0.3179234 
  15736.92  -0.0664244  -0.2157978  -0.3184627 
  15744.17  -0.0667846  -0.2162663  -0.3190018 
  15751.42  -0.0671445  -0.2167345  -0.3195405 
  15758.68  -0.0675043  -0.2172024  -0.3200790 
  15765.94  -0.0678638  -0.2176700  -0.3206171 
  15773.20  -0.0682231  -0.2181374  -0.3211549 
  15780.47  -0.0685822  -0.2186045  -0.3216924 
  15787.74  -0.0689411  -0.2190713  -0.3222296 
  15795.01  -0.0692997  -0.2195379  -0.3227665 
  15802.28  -0.0696582  -0.2200042  -0.3233030 
  15809.56  -0.0700165  -0.2204702  -0.3238393 
  15816.85  -0.0703745  -0.2209360  -0.3243753 
  15824.13  -0.0707323  -0.2214014  -0.3249109 
  15831.42  -0.0710900  -0.2218666  -0.3254462 
  15838.72  -0.0714474  -0.2223316  -0.3259813 
  15846.01  -0.0718046  -0.2227962  -0.3265160 
  15853.31  -0.0721616  -0.2232606  -0.3270504 
  15860.62  -0.0725184  -0.2237247  -0.3275845 
  15867.92  -0.0728749  -0.2241886  -0.3281183 
  15875.23  -0.0732313  -0.2246522  -0.3286518 
  15882.54  -0.0735875  -0.2251155  -0.3291849 
  15889.86  -0.0739434  -0.2255785  -0.3297178 
  15897.18  -0.0742991  -0.2260413  -0.3302504 
  15904.50  -0.0746547  -0.2265038  -0.3307826 
  15911.83  -0.0750100  -0.2269660  -0.3313146 
  15919.16  -0.0753651  -0.2274280  -0.3318462 
  15926.50  -0.0757200  -0.2278897  -0.3323775 
  15933.83  -0.0760747  -0.2283511  -0.3329086 
  15941.17  -0.0764292  -0.2288123  -0.3334393 
  15948.52  -0.0767835  -0.2292732  -0.3339697 
  15955.86  -0.0771375  -0.2297338  -0.3344998 
  15963.21  -0.0774914  -0.2301942  -0.3350296 
  15970.57  -0.0778451  -0.2306543  -0.3355591 
  15977.92  -0.0781985  -0.2311141  -0.3360883 
  15985.28  -0.0785517  -0.2315736  -0.3366172 
  15992.65  -0.0789048  -0.2320329  -0.3371458 
  16000.02  -0.0792576  -0.2324919  -0.3376740 
  16007.39  -0.0796102  -0.2329507  -0.3382020 
  16014.76  -0.0799626  -0.2334092  -0.3387297 
  16022.14  -0.0803148  -0.2338674  -0.3392570 
  16029.52  -0.0806668  -0.2343253  -0.3397841 
  16036.90  -0.0810186  -0.2347830  -0.3403108 
  16044.29  -0.0813702  -0.2352404  -0.3408373 
  16051.68  -0.0817216  -0.2356976  -0.3413634 
  16059.08  -0.0820728  -0.2361545  -0.3418893 
  16066.47  -0.0824237  -0.2366111  -0.3424148 
  16073.88  -0.0827745  -0.2370675  -0.3429401 
  16081.28  -0.0831251  -0.2375236  -0.3434650 
  16088.69  -0.0834754  -0.2379794  -0.3439896 
  16096.10  -0.0838255  -0.2384349  -0.3445140 
  16103.52  -0.0841755  -0.2388902  -0.3450380 
  16110.93  -0.0845252  -0.2393453  -0.3455617 
  16118.36  -0.0848747  -0.2398000  -0.3460851 
  16125.78  -0.0852241  -0.2402545  -0.3466083 
  16133.21  -0.0855732  -0.2407088  -0.3471311 
  16140.64  -0.0859221  -0.2411627  -0.3476536 
  16148.08  -0.0862708  -0.2416165  -0.3481758 
  16155.52  -0.0866193  -0.2420699  -0.3486977 
  16162.96  -0.0869676  -0.2425231  -0.3492194 
  16170.40  -0.0873157  -0.2429760  -0.3497407 
  16177.85  -0.0876636  -0.2434287  -0.3502617 
  16185.31  -0.0880113  -0.2438811  -0.3507824 
  16192.76  -0.0883588  -0.2443332  -0.3513028 
  16200.22  -0.0887060  -0.2447851  -0.3518229 
  16207.68  -0.0890531  -0.2452367  -0.3523428 
  16215.15  -0.0894000  -0.2456880  -0.3528623 
  16222.62  -0.0897467  -0.2461391  -0.3533815 
  16230.09  -0.0900931  -0.2465899  -0.3539004 
  16237.57  -0.0904394  -0.2470405  -0.3544190 
  16245.05  -0.0907854  -0.2474908  -0.3549374 
  16252.53  -0.0911313  -0.2479408  -0.3554554 
  16260.02  -0.0914769  -0.2483906  -0.3559731 
  16267.51  -0.0918224  -0.2488401  -0.3564905 
  16275.01  -0.0921676  -0.2492893  -0.3570077 
  16282.50  -0.0925127  -0.2497383  -0.3575245 
  16290.00  -0.0928575  -0.2501870  -0.3580410 
  16297.51  -0.0932022  -0.2506355  -0.3585573 
  16305.02  -0.0935466  -0.2510837  -0.3590732 
  16312.53  -0.0938908  -0.2515316  -0.3595888 
  16320.04  -0.0942349  -0.2519793  -0.3601042 
  16327.56  -0.0945787  -0.2524268  -0.3606192 
  16335.08  -0.0949223  -0.2528739  -0.3611340 
  16342.61  -0.0952658  -0.2533208  -0.3616484 
  16350.14  -0.0956090  -0.2537675  -0.3621626 
  16357.67  -0.0959520  -0.2542139  -0.3626764 
  16365.20  -0.0962949  -0.2546600  -0.3631900 
  16372.74  -0.0966375  -0.2551059  -0.3637033 
  16380.28  -0.0969799  -0.2555515  -0.3642163 
  16387.83  -0.0973221  -0.2559968  -0.3647289 
  16395.38  -0.0976642  -0.2564419  -0.3652413 
  16402.93  -0.0980060  -0.2568867  -0.3657534 
  16410.49  -0.0983476  -0.2573313  -0.3662652 
  16418.05  -0.0986890  -0.2577756  -0.3667767 
  16425.61  -0.0990302  -0.2582197  -0.3672879 
  16433.18  -0.0993713  -0.2586635  -0.3677988 
  16440.75  -0.0997121  -0.2591070  -0.3683094 
  16448.32  -0.1000527  -0.2595503  -0.3688198 
  16455.90  -0.1003931  -0.2599933  -0.3693298 
  16463.48  -0.1007333  -0.2604361  -0.3698395 
  16471.06  -0.1010734  -0.2608786  -0.3703490 
  16478.65  -0.1014132  -0.2613209  -0.3708581 
  16486.24  -0.1017528  -0.2617629  -0.3713670 
  16493.84  -0.1020922  -0.2622046  -0.3718755 
  16501.44  -0.1024315  -0.2626461  -0.3723838 
  16509.04  -0.1027705  -0.2630874  -0.3728918 
  16516.64  -0.1031093  -0.2635283  -0.3733995 
  16524.25  -0.1034480  -0.2639690  -0.3739069 
  16531.86  -0.1037864  -0.2644095  -0.3744140 
  16539.48  -0.1041246  -0.2648497  -0.3749208 
  16547.10  -0.1044627  -0.2652897  -0.3754273 
  16554.72  -0.1048005  -0.2657294  -0.3759335 
  16562.35  -0.1051381  -0.2661688  -0.3764395 
  16569.98  -0.1054756  -0.2666080  -0.3769451 
  16577.61  -0.1058128  -0.2670469  -0.3774505 
  16585.25  -0.1061499  -0.2674856  -0.3779555 
  16592.89  -0.1064867  -0.2679240  -0.3784603 
  16600.53  -0.1068234  -0.2683622  -0.3789648 
  16608.18  -0.1071598  -0.2688001  -0.3794690 
  16615.83  -0.1074961  -0.2692378  -0.3799729 
  16623.48  -0.1078321  -0.2696752  -0.3804765 
  16631.14  -0.1081680  -0.2701123  -0.3809798 
  16638.80  -0.1085037  -0.2705492  -0.3814828 
  16646.47  -0.1088391  -0.2709859  -0.3819856 
  16654.14  -0.1091744  -0.2714223  -0.3824880 
  16661.81  -0.1095095  -0.2718584  -0.3829902 
  16669.49  -0.1098444  -0.2722943  -0.3834921 
  16677.16  -0.1101791  -0.2727299  -0.3839937 
  16684.85  -0.1105135  -0.2731653  -0.3844950 
  16692.53  -0.1108478  -0.2736004  -0.3849960 
  16700.22  -0.1111819  -0.2740353  -0.3854967 
  16707.92  -0.1115158  -0.2744699  -0.3859971 
  16715.61  -0.1118495  -0.2749043  -0.3864973 
  16723.31  -0.1121831  -0.2753384  -0.3869971 
  16731.02  -0.1125164  -0.2757723  -0.3874967 
  16738.72  -0.1128495  -0.2762059  -0.3879960 
  16746.44  -0.1131824  -0.2766393  -0.3884950 
  16754.15  -0.1135151  -0.2770724  -0.3889937 
  16761.87  -0.1138477  -0.2775052  -0.3894921 
  16769.59  -0.1141800  -0.2779378  -0.3899903 
  16777.32  -0.1145122  -0.2783702  -0.3904881 
  16785.04  -0.1148441  -0.2788023  -0.3909857 
  16792.78  -0.1151759  -0.2792342  -0.3914830 
  16800.51  -0.1155074  -0.2796658  -0.3919800 
  16808.25  -0.1158388  -0.2800971  -0.3924767 
  16816.00  -0.1161700  -0.2805282  -0.3929731 
  16823.74  -0.1165010  -0.2809591  -0.3934692 
  16831.49  -0.1168317  -0.2813897  -0.3939651 
  16839.25  -0.1171623  -0.2818201  -0.3944607 
  16847.00  -0.1174927  -0.2822502  -0.3949560 
  16854.76  -0.1178229  -0.2826800  -0.3954510 
  16862.53  -0.1181530  -0.2831096  -0.3959457 
  16870.30  -0.1184828  -0.2835390  -0.3964401 
  16878.07  -0.1188124  -0.2839681  -0.3969342 
  16885.84  -0.1191418  -0.2843970  -0.3974281 
  16893.62  -0.1194711  -0.2848256  -0.3979217 
  16901.40  -0.1198001  -0.2852540  -0.3984150 
  16909.19  -0.1201290  -0.2856821  -0.3989080 
  16916.98  -0.1204576  -0.2861099  -0.3994007 
  16924.77  -0.1207861  -0.2865376  -0.3998932 
  16932.57  -0.1211144  -0.2869649  -0.4003853 
  16940.37  -0.1214425  -0.2873921  -0.4008772 
  16948.17  -0.1217704  -0.2878190  -0.4013688 
  16955.98  -0.1220981  -0.2882456  -0.4018601 
  16963.79  -0.1224256  -0.2886720  -0.4023512 
  16971.61  -0.1227529  -0.2890981  -0.4028419 
  16979.43  -0.1230800  -0.2895240  -0.4033324 
  16987.25  -0.1234070  -0.2899496  -0.4038226 
  16995.07  -0.1237337  -0.2903750  -0.4043125 
  17002.90  -0.1240603  -0.2908002  -0.4048021 
  17010.73  -0.1243866  -0.2912251  -0.4052915 
  17018.57  -0.1247128  -0.2916498  -0.4057805 
  17026.41  -0.1250388  -0.2920742  -0.4062693 
  17034.25  -0.1253646  -0.2924983  -0.4067578 
  17042.10  -0.1256902  -0.2929223  -0.4072460 
  17049.95  -0.1260156  -0.2933459  -0.4077340 
  17057.81  -0.1263408  -0.2937694  -0.4082216 
  17065.66  -0.1266658  -0.2941925  -0.4087090 
  17073.53  -0.1269907  -0.2946155  -0.4091961 
  17081.39  -0.1273153  -0.2950382  -0.4096829 
  17089.26  -0.1276398  -0.2954606  -0.4101695 
  17097.13  -0.1279640  -0.2958828  -0.4106557 
  17105.01  -0.1282881  -0.2963048  -0.4111417 
  17112.89  -0.1286120  -0.2967265  -0.4116274 
  17120.77  -0.1289357  -0.2971480  -0.4121128 
  17128.66  -0.1292592  -0.2975692  -0.4125980 
  17136.55  -0.1295825  -0.2979902  -0.4130829 
  17144.44  -0.1299057  -0.2984109  -0.4135675 
  17152.34  -0.1302286  -0.2988314  -0.4140518 
  17160.24  -0.1305514  -0.2992517  -0.4145358 
  17168.15  -0.1308739  -0.2996717  -0.4150196 
  17176.06  -0.1311963  -0.3000915  -0.4155030 
  17183.97  -0.1315185  -0.3005110  -0.4159862 
  17191.89  -0.1318405  -0.3009303  -0.4164692 
  17199.81  -0.1321623  -0.3013493  -0.4169518 
  17207.73  -0.1324839  -0.3017681  -0.4174342 
  17215.66  -0.1328054  -0.3021867  -0.4179163 
  17223.59  -0.1331266  -0.3026050  -0.4183981 
  17231.52  -0.1334477  -0.3030230  -0.4188796 
  17239.46  -0.1337685  -0.3034409  -0.4193609 
  17247.40  -0.1340892  -0.3038584  -0.4198419 
  17255.35  -0.1344097  -0.3042758  -0.4203226 
  17263.30  -0.1347300  -0.3046929  -0.4208031 
  17271.25  -0.1350502  -0.3051097  -0.4212832 
  17279.20  -0.1353701  -0.3055264  -0.4217631 
  17287.16  -0.1356898  -0.3059427  -0.4222427 
  17295.13  -0.1360094  -0.3063589  -0.4227221 
  17303.10  -0.1363288  -0.3067748  -0.4232011 
  17311.07  -0.1366480  -0.3071904  -0.4236799 
  17319.04  -0.1369670  -0.3076059  -0.4241584 
  17327.02  -0.1372858  -0.3080210  -0.4246367 
  17335.00  -0.1376044  -0.3084360  -0.4251146 
  17342.99  -0.1379229  -0.3088507  -0.4255923 
  17350.98  -0.1382411  -0.3092651  -0.4260697 
  17358.97  -0.1385592  -0.3096793  -0.4265469 
  17366.97  -0.1388771  -0.3100933  -0.4270237 
  17374.97  -0.1391948  -0.3105070  -0.4275003 
  17382.97  -0.1395123  -0.3109205  -0.4279767 
  17390.98  -0.1398296  -0.3113338  -0.4284527 
  17398.99  -0.1401467  -0.3117468  -0.4289285 
  17407.01  -0.1404637  -0.3121596  -0.4294040 
  17415.02  -0.1407805  -0.3125721  -0.4298792 
  17423.05  -0.1410971  -0.3129844  -0.4303542 
  17431.07  -0.1414135  -0.3133965  -0.4308289 
  17439.10  -0.1417297  -0.3138083  -0.4313033 
  17447.14  -0.1420457  -0.3142199  -0.4317774 
  17455.17  -0.1423616  -0.3146313  -0.4322513 
  17463.22  -0.1426772  -0.3150424  -0.4327249 
  17471.26  -0.1429927  -0.3154532  -0.4331982 
  17479.31  -0.1433080  -0.3158639  -0.4336713 
  17487.36  -0.1436231  -0.3162743  -0.4341441 
  17495.42  -0.1439380  -0.3166844  -0.4346166 
  17503.48  -0.1442528  -0.3170944  -0.4350888 
  17511.54  -0.1445673  -0.3175041  -0.4355608 
  17519.61  -0.1448817  -0.3179135  -0.4360325 
  17527.68  -0.1451959  -0.3183227  -0.4365039 
  17535.75  -0.1455099  -0.3187317  -0.4369751 
  17543.83  -0.1458237  -0.3191404  -0.4374460 
  17551.91  -0.1461374  -0.3195489  -0.4379166 
  17560.00  -0.1464508  -0.3199572  -0.4383870 
  17568.09  -0.1467641  -0.3203652  -0.4388570 
  17576.18  -0.1470772  -0.3207730  -0.4393269 
  17584.28  -0.1473901  -0.3211806  -0.4397964 
  17592.38  -0.1477028  -0.3215879  -0.4402657 
  17600.48  -0.1480154  -0.3219950  -0.4407347 
  17608.59  -0.1483277  -0.3224019  -0.4412034 
  17616.70  -0.1486399  -0.3228085  -0.4416719 
  17624.82  -0.1489519  -0.3232149  -0.4421401 
  17632.94  -0.1492637  -0.3236210  -0.4426080 
  17641.06  -0.1495753  -0.3240269  -0.4430757 
  17649.19  -0.1498868  -0.3244326  -0.4435431 
  17657.32  -0.1501981  -0.3248381  -0.4440102 
  17665.45  -0.1505091  -0.3252433  -0.4444771 
  17673.59  -0.1508200  -0.3256483  -0.4449437 
  17681.73  -0.1511308  -0.3260530  -0.4454100 
  17689.88  -0.1514413  -0.3264575  -0.4458761 
  17698.02  -0.1517517  -0.3268618  -0.4463419 
  17706.18  -0.1520618  -0.3272658  -0.4468074 
  17714.33  -0.1523718  -0.3276696  -0.4472727 
  17722.49  -0.1526817  -0.3280732  -0.4477377 
  17730.66  -0.1529913  -0.3284766  -0.4482024 
  17738.83  -0.1533008  -0.3288797  -0.4486669 
  17747.00  -0.1536100  -0.3292825  -0.4491311 
  17755.17  -0.1539191  -0.3296852  -0.4495950 
  17763.35  -0.1542280  -0.3300876  -0.4500587 
  17771.54  -0.1545368  -0.3304898  -0.4505221 
  17779.72  -0.1548453  -0.3308917  -0.4509852 
  17787.91  -0.1551537  -0.3312934  -0.4514481 
  17796.11  -0.1554619  -0.3316949  -0.4519107 
  17804.31  -0.1557699  -0.3320962  -0.4523730 
  17812.51  -0.1560777  -0.3324972  -0.4528351 
  17820.71  -0.1563854  -0.3328980  -0.4532969 
  17828.92  -0.1566929  -0.3332985  -0.4537585 
  17837.14  -0.1570002  -0.3336989  -0.4542198 
  17845.35  -0.1573073  -0.3340990  -0.4546808 
  17853.57  -0.1576142  -0.3344988  -0.4551416 
  17861.80  -0.1579210  -0.3348985  -0.4556020 
  17870.03  -0.1582276  -0.3352979  -0.4560623 
  17878.26  -0.1585340  -0.3356970  -0.4565222 
  17886.50  -0.1588402  -0.3360960  -0.4569820 
  17894.74  -0.1591462  -0.3364947  -0.4574414 
  17902.98  -0.1594521  -0.3368932  -0.4579006 
  17911.23  -0.1597578  -0.3372914  -0.4583595 
  17919.48  -0.1600633  -0.3376894  -0.4588181 
  17927.73  -0.1603686  -0.3380872  -0.4592765 
  17935.99  -0.1606738  -0.3384848  -0.4597347 
  17944.25  -0.1609787  -0.3388821  -0.4601925 
  17952.52  -0.1612835  -0.3392792  -0.4606501 
  17960.79  -0.1615881  -0.3396761  -0.4611075 
  17969.06  -0.1618926  -0.3400727  -0.4615646 
  17977.34  -0.1621969  -0.3404692  -0.4620214 
  17985.62  -0.1625009  -0.3408653  -0.4624780 
  17993.91  -0.1628048  -0.3412613  -0.4629342 
  18002.20  -0.1631086  -0.3416570  -0.4633903 
  18010.49  -0.1634121  -0.3420525  -0.4638461 
  18018.79  -0.1637155  -0.3424478  -0.4643016 
  18027.09  -0.1640187  -0.3428429  -0.4647568 
  18035.39  -0.1643217  -0.3432377  -0.4652118 
  18043.70  -0.1646246  -0.3436323  -0.4656666 
  18052.01  -0.1649272  -0.3440266  -0.4661211 
  18060.33  -0.1652297  -0.3444208  -0.4665753 
  18068.65  -0.1655321  -0.3448147  -0.4670292 
  18076.97  -0.1658342  -0.3452083  -0.4674829 
  18085.30  -0.1661362  -0.3456018  -0.4679364 
  18093.63  -0.1664380  -0.3459950  -0.4683895 
  18101.97  -0.1667396  -0.3463880  -0.4688425 
  18110.31  -0.1670410  -0.3467808  -0.4692951 
  18118.65  -0.1673423  -0.3471733  -0.4697475 
  18127.00  -0.1676434  -0.3475657  -0.4701997 
  18135.35  -0.1679443  -0.3479578  -0.4706516 
  18143.70  -0.1682450  -0.3483496  -0.4711032 
  18152.06  -0.1685456  -0.3487413  -0.4715546 
  18160.42  -0.1688459  -0.3491327  -0.4720057 
  18168.79  -0.1691462  -0.3495239  -0.4724565 
  18177.16  -0.1694462  -0.3499148  -0.4729071 
  18185.53  -0.1697460  -0.3503056  -0.4733575 
  18193.91  -0.1700457  -0.3506961  -0.4738076 
  18202.29  -0.1703452  -0.3510864  -0.4742574 
  18210.67  -0.1706446  -0.3514764  -0.4747069 
  18219.06  -0.1709437  -0.3518663  -0.4751563 
  18227.46  -0.1712427  -0.3522559  -0.4756053 
  18235.85  -0.1715415  -0.3526453  -0.4760541 
  18244.25  -0.1718402  -0.3530345  -0.4765027 
  18252.66  -0.1721386  -0.3534234  -0.4769509 
  18261.07  -0.1724369  -0.3538121  -0.4773990 
  18269.48  -0.1727351  -0.3542006  -0.4778467 
  18277.90  -0.1730330  -0.3545889  -0.4782943 
  18286.32  -0.1733308  -0.3549769  -0.4787415 
  18294.74  -0.1736284  -0.3553647  -0.4791885 
  18303.17  -0.1739258  -0.3557523  -0.4796353 
  18311.60  -0.1742230  -0.3561397  -0.4800818 
  18320.03  -0.1745201  -0.3565269  -0.4805280 
  18328.47  -0.1748170  -0.3569138  -0.4809740 
  18336.92  -0.1751138  -0.3573005  -0.4814198 
  18345.36  -0.1754103  -0.3576870  -0.4818652 
  18353.82  -0.1757067  -0.3580733  -0.4823105 
  18362.27  -0.1760029  -0.3584593  -0.4827554 
  18370.73  -0.1762990  -0.3588451  -0.4832002 
  18379.19  -0.1765948  -0.3592307  -0.4836446 
  18387.66  -0.1768905  -0.3596161  -0.4840888 
  18396.13  -0.1771860  -0.3600012  -0.4845328 
  18404.60  -0.1774814  -0.3603861  -0.4849765 
  18413.08  -0.1777766  -0.3607709  -0.4854199 
  18421.57  -0.1780716  -0.3611553  -0.4858631 
  18430.05  -0.1783664  -0.3615396  -0.4863061 
  18438.54  -0.1786611  -0.3619236  -0.4867488 
  18447.04  -0.1789556  -0.3623075  -0.4871912 
  18455.53  -0.1792499  -0.3626911  -0.4876334 
  18464.04  -0.1795441  -0.3630744  -0.4880753 
  18472.54  -0.1798380  -0.3634576  -0.4885170 
  18481.05  -0.1801318  -0.3638405  -0.4889584 
  18489.56  -0.1804255  -0.3642233  -0.4893996 
  18498.08  -0.1807189  -0.3646058  -0.4898406 
  18506.60  -0.1810122  -0.3649880  -0.4902812 
  18515.13  -0.1813054  -0.3653701  -0.4907217 
  18523.66  -0.1815983  -0.3657519  -0.4911618 
  18532.19  -0.1818911  -0.3661335  -0.4916017 
  18540.73  -0.1821837  -0.3665149  -0.4920414 
  18549.27  -0.1824762  -0.3668961  -0.4924808 
  18557.82  -0.1827684  -0.3672771  -0.4929200 
  18566.36  -0.1830605  -0.3676578  -0.4933589 
  18574.92  -0.1833525  -0.3680383  -0.4937976 
  18583.47  -0.1836442  -0.3684186  -0.4942360 
  18592.04  -0.1839358  -0.3687987  -0.4946742 
  18600.60  -0.1842273  -0.3691786  -0.4951121 
  18609.17  -0.1845185  -0.3695582  -0.4955498 
  18617.74  -0.1848096  -0.3699376  -0.4959872 
  18626.32  -0.1851005  -0.3703169  -0.4964244 
  18634.90  -0.1853913  -0.3706958  -0.4968613 
  18643.48  -0.1856818  -0.3710746  -0.4972980 
  18652.07  -0.1859722  -0.3714532  -0.4977344 
  18660.66  -0.1862625  -0.3718315  -0.4981706 
  18669.26  -0.1865525  -0.3722096  -0.4986065 
  18677.86  -0.1868424  -0.3725875  -0.4990422 
  18686.47  -0.1871322  -0.3729652  -0.4994776 
  18695.07  -0.1874217  -0.3733427  -0.4999128 
  18703.69  -0.1877111  -0.3737199  -0.5003477 
  18712.30  -0.1880004  -0.3740970  -0.5007824 
  18720.92  -0.1882894  -0.3744738  -0.5012168 
  18729.55  -0.1885783  -0.3748504  -0.5016510 
  18738.17  -0.1888670  -0.3752267  -0.5020850 
  18746.81  -0.1891556  -0.3756029  -0.5025187 
  18755.44  -0.1894440  -0.3759789  -0.5029521 
  18764.08  -0.1897322  -0.3763546  -0.5033853 
  18772.73  -0.1900203  -0.3767301  -0.5038183 
  18781.37  -0.1903082  -0.3771054  -0.5042510 
  18790.03  -0.1905959  -0.3774805  -0.5046834 
  18798.68  -0.1908834  -0.3778554  -0.5051157 
  18807.34  -0.1911708  -0.3782300  -0.5055476 
  18816.01  -0.1914580  -0.3786045  -0.5059794 
  18824.67  -0.1917451  -0.3789787  -0.5064108 
  18833.35  -0.1920320  -0.3793527  -0.5068421 
  18842.02  -0.1923187  -0.3797265  -0.5072730 
  18850.70  -0.1926052  -0.3801001  -0.5077038 
  18859.39  -0.1928916  -0.3804734  -0.5081343 
  18868.07  -0.1931778  -0.3808466  -0.5085645 
  18876.77  -0.1934639  -0.3812195  -0.5089945 
  18885.46  -0.1937498  -0.3815922  -0.5094243 
  18894.16  -0.1940355  -0.3819647  -0.5098538 
  18902.87  -0.1943210  -0.3823370  -0.5102831 
  18911.57  -0.1946064  -0.3827091  -0.5107121 
  18920.29  -0.1948916  -0.3830810  -0.5111409 
  18929.00  -0.1951767  -0.3834526  -0.5115694 
  18937.72  -0.1954616  -0.3838241  -0.5119977 
  18946.45  -0.1957463  -0.3841953  -0.5124258 
