         id               ra              dec      mag      type         n               re              phi            ratio     notes 
      12147       53.1629434      -27.8004989  25.5438    sersic     4.499            0.660           54.592           0.5168   comment 
      12148       53.1305543      -27.7994871  27.3445    sersic     3.017            0.792          -23.646           0.2467   comment 
      12150       53.1698544      -27.8001305  25.7436    sersic     2.134            1.109           31.465           0.7613   comment 
      12152       53.1412155      -27.7995758  25.7692    sersic     1.800            0.730           32.811           0.4962   comment 
      12153       53.0941062      -27.7995333  27.4156    sersic     5.511            2.037           54.719           0.4432   comment 
      12154       53.0759335      -27.7994457  27.3118    sersic     0.617            2.175          -60.776           0.3239   comment 
      12155       53.0724388      -27.7994244  27.4144    sersic     0.708            1.101          -82.101           0.2112   comment 
      12156       53.1189039      -27.7996045  26.9666    sersic     3.032            8.331          -29.373           0.1709   comment 
      12157       53.1609922      -27.7994023  28.8632    sersic     2.112            1.431          -57.498           0.7046   comment 
      12158       53.1167392      -27.7996295  26.1152    sersic     3.514            2.607          -44.442           0.2661   comment 
      12160       53.1352649      -27.7995571  26.1838    sersic     0.559            2.070           67.603           0.7953   comment 
      12161       53.1309515      -27.7994154  26.7559    sersic     5.036            0.383          -81.087           0.1792   comment 
      12162       53.1874185      -27.7994745  26.6335    sersic     1.891            0.582          -76.337           0.6454   comment 
      12163       53.1017837      -27.7994024  26.7015    sersic     1.141            1.551          -85.890           0.0774   comment 
      12164       53.0689884      -27.7996038  27.7254    sersic     0.759            1.677          -37.879           0.4063   comment 
      12166       53.1871577      -27.7995014  26.6613    sersic     1.805            1.369          -32.314           0.0501   comment 
      12169       53.0801887      -27.7996573  26.1322    sersic     1.288            0.922          -40.084           0.7940   comment 
      12171       53.1445411      -27.7993458  27.2077    sersic     0.446            1.020           80.953           0.4078   comment 
      12175       53.0632457      -27.7994905  26.5998    sersic     1.969            1.254            4.759           0.4031   comment 
      12176       53.1599853      -27.7996367  27.7954    sersic     3.192            1.350           45.594           0.5253   comment 
      12177       53.1535690      -27.7993291  28.6412    sersic     0.445            2.041           61.473           0.0405   comment 
      12180       53.1173851      -27.7993142  27.9309    sersic     5.430            5.720          -53.500           0.0510   comment 
      12181       53.1161021      -27.7993437  26.7125    sersic     0.350            2.700          -59.505           0.3489   comment 
      12182       53.1537848      -27.7994750  28.2491    sersic     1.454            0.529          -14.515           0.5361   comment 
      12185       53.1648756      -27.7995076  27.9937    sersic     3.345            1.599          -15.636           0.0942   comment 
      12187       53.1261693      -27.7995509  28.4853    sersic     1.623            1.819           42.498           0.2711   comment 
      12188       53.0853574      -27.8001263  25.2252    sersic     4.986            2.680          -34.889           0.9032   comment 
      12189       53.1385689      -27.7994605  25.3083    sersic     0.627            4.306          -81.100           0.1769   comment 
      12191       53.1959141      -27.7992168  27.0869    sersic     1.336            1.170           -0.750           0.9519   comment 
      12193       53.1758190      -27.7994342  26.1006    sersic     0.865           90.680          -65.103           0.0290   comment 
      12195       53.0657724      -27.7991998  27.2576    sersic     1.731            1.503           83.405           0.3120   comment 
      12198       53.1966905      -27.7992579  25.8808    sersic     1.367            3.411          -46.038           0.2951   comment 
      12199       53.1589398      -27.7991820  28.9427    sersic     1.695            1.224          -59.333           0.9873   comment 
      12200       53.0997822      -27.7995124  27.3971    sersic     1.126            2.110           -1.318           0.6062   comment 
      12201       53.1108138      -27.8005844  24.0909    sersic     0.957            5.330           59.463           0.7572   comment 
